"location_id","retailer","domain_name","banner","polaris_banner_name","operating_status","address","city","state","zip_code","country","timezone","local_page","distance_miles","pickup_available","dug_available","delivery_available","non_migrated_store","first_found_from_zip"
"3920","ACME Markets","ACME Markets","","acmemarkets","ACTIVE","857 Route 45","Woodstown","NJ","08098","US","America/New_York","https://local.acmemarkets.com/nj/woodstown/857-route-45.html","30.85","True","True","True","False","19901"
"3611","Kings Food Markets","Kings Food Markets","","kingsfoodmarkets","ACTIVE","450 Hills Dr","Bedminster","NJ","07921","US","America/New_York","https://local.kingsfoodmarkets.com/nj/bedminster/450-hills-dr.html","11.19","True","True","True","False","07960"
"3612","Kings Food Markets","Kings Food Markets","","kingsfoodmarkets","ACTIVE","115 Hawkins Place","Boonton","NJ","07005","US","America/New_York","https://local.kingsfoodmarkets.com/nj/boonton/115-hawkins-place.html","12.62","True","True","True","False","07042"
"3616","Kings Food Markets","Kings Food Markets","","kingsfoodmarkets","ACTIVE","70 Union Ave","Cresskill","NJ","07626","US","America/New_York","https://local.kingsfoodmarkets.com/nj/cresskill/70-union-ave.html","19.87","True","True","True","False","06830"
"3618","Kings Food Markets","Kings Food Markets","","kingsfoodmarkets","ACTIVE","184 Columbia Turnpike","Florham Park","NJ","07932","US","America/New_York","https://local.kingsfoodmarkets.com/nj/florham-park/184-columbia-turnpike.html","9.74","True","True","True","False","07042"
"3620","Kings Food Markets","Kings Food Markets","","kingsfoodmarkets","ACTIVE","300 South Ave","Garwood","NJ","07027","US","America/New_York","https://local.kingsfoodmarkets.com/nj/garwood/300-south-ave.html","9.64","True","True","True","False","07102"
"3624","Kings Food Markets","Kings Food Markets","","kingsfoodmarkets","ACTIVE","381 Washington Ave","Hillsdale","NJ","07642","US","America/New_York","https://local.kingsfoodmarkets.com/nj/hillsdale/381-washington-ave.html","6.04","True","True","True","False","07626"
"3626","Kings Food Markets","Kings Food Markets","","kingsfoodmarkets","ACTIVE","1212 Shipyard Ln","Hoboken","NJ","07030","US","America/New_York","https://local.kingsfoodmarkets.com/nj/hoboken/1212-shipyard-ln.html","10.93","True","True","True","False","07042"
"3628","Kings Food Markets","Kings Food Markets","","kingsfoodmarkets","ACTIVE","255 S Livingston Ave","Livingston","NJ","07039","US","America/New_York","https://local.kingsfoodmarkets.com/nj/livingston/255-s-livingston-ave.html","5.81","True","True","True","False","07042"
"3630","Kings Food Markets","Kings Food Markets","","kingsfoodmarkets","ACTIVE","86 E Main St","Mendham","NJ","07945","US","America/New_York","https://local.kingsfoodmarkets.com/nj/mendham/86-e-main-st.html","4.09","True","True","True","False","07960"
"3631","Kings Food Markets","Kings Food Markets","","kingsfoodmarkets","ACTIVE","85 Godwin Ave","Midland Park","NJ","07432","US","America/New_York","https://local.kingsfoodmarkets.com/nj/midland-park/85-godwin-ave.html","11.84","True","True","True","False","07042"
"3634","Kings Food Markets","Kings Food Markets","","kingsfoodmarkets","ACTIVE","191 South St","Morristown","NJ","07960","US","America/New_York","https://local.kingsfoodmarkets.com/nj/morristown/191-south-st.html","16.24","True","True","True","False","07102"
"3636","Kings Food Markets","Kings Food Markets","","kingsfoodmarkets","ACTIVE","778 Morris Turnpike","Short Hills","NJ","07078","US","America/New_York","https://local.kingsfoodmarkets.com/nj/short-hills/778-morris-turnpike.html","9.42","True","True","True","False","07042"
"3638","Kings Food Markets","Kings Food Markets","","kingsfoodmarkets","ACTIVE","784 Springfield Ave","Summit","NJ","07901","US","America/New_York","https://local.kingsfoodmarkets.com/nj/summit/784-springfield-ave.html","11.78","True","True","True","False","07042"
"3633","Kings Food Markets","Kings Food Markets","","kingsfoodmarkets","ACTIVE","650 Valley Rd","Upper Montclair","NJ","07043","US","America/New_York","https://local.kingsfoodmarkets.com/nj/upper-montclair/650-valley-rd.html","1.51","True","True","True","False","07042"
"3639","Kings Food Markets","Kings Food Markets","","kingsfoodmarkets","ACTIVE","265 Pompton Ave","Verona","NJ","07044","US","America/New_York","https://local.kingsfoodmarkets.com/nj/verona/265-pompton-ave.html","1.07","True","True","True","False","07042"
"3640","Kings Food Markets","Kings Food Markets","","kingsfoodmarkets","ACTIVE","531 US Hwy 22 E","Whitehouse Station","NJ","08889","US","America/New_York","https://local.kingsfoodmarkets.com/nj/whitehouse-station/531-us-hwy-22-e.html","17.24","True","True","True","False","07960"
"824","Albertsons","Albertsons","","albertsons","ACTIVE","4909 E Main St","Farmington","NM","87402","US","America/Denver","https://local.albertsons.com/nm/farmington/4909-e-main-st.html","3.97","True","True","True","False","87401"
"2902","Albertsons","Albertsons","","albertsons","ACTIVE","1702 E 66th Ave","Gallup","NM","87301","US","America/Denver","https://local.albertsons.com/nm/gallup/1702-e-66th-ave.html","121.08","True","True","False","False","87101"
"1909","Albertsons","Albertsons","","albertsons","ACTIVE","1285 S El Paseo Rd","Las Cruces","NM","88001","US","America/Denver","https://local.albertsons.com/nm/las-cruces/1285-s-el-paseo-rd.html","1.02","True","True","True","False","88001"
"3913","Albertsons","Albertsons","","albertsons","ACTIVE","2501 N Main St","Las Cruces","NM","88001","US","America/Denver","https://local.albertsons.com/nm/las-cruces/2501-n-main-st.html","2.91","True","True","True","False","88001"
"925","Albertsons","Albertsons","","albertsons","ACTIVE","2551 E Lohman Ave","Las Cruces","NM","88011","US","America/Denver","https://local.albertsons.com/nm/las-cruces/2551-e-lohman-ave.html","1.32","True","True","True","False","88001"
"3914","Albertsons","Albertsons","","albertsons","ACTIVE","1956 Hwy 180 E","Silver City","NM","88061","US","America/Denver","https://local.albertsons.com/nm/silver-city/1956-hwy-180-e.html","93.62","True","True","True","False","88001"
"3681","Albertsons Market","Albertsons Market","","shopalbertsonsmarket","ACTIVE","1300 E 10th St","Alamogordo","NM","88310","US","America/Denver","https://local.albertsonsmarket.com/nm/alamogordo/1300-e-10th-st.html","62.68","True","True","True","False","88001"
"937","Albertsons Market","Albertsons Market","","shopalbertsonsmarket","ACTIVE","10131 Coors Rd NW","Albuquerque","NM","87114","US","America/Denver","https://local.albertsonsmarket.com/nm/albuquerque/10131-coors-rd-nw.html","8.9","True","True","True","False","87101"
"2928","Albertsons Market","Albertsons Market","","shopalbertsonsmarket","ACTIVE","11825 Lomas Blvd NE","Albuquerque","NM","87112","US","America/Denver","https://local.albertsonsmarket.com/nm/albuquerque/11825-lomas-blvd-ne.html","7.48","True","True","True","False","87101"
"2939","Albertsons Market","Albertsons Market","","shopalbertsonsmarket","ACTIVE","12201 Academy Rd NE","Albuquerque","NM","87111","US","America/Denver","https://local.albertsonsmarket.com/nm/albuquerque/12201-academy-rd-ne.html","10.09","True","True","True","False","87101"
"3917","Albertsons Market","Albertsons Market","","shopalbertsonsmarket","ACTIVE","1625 Rio Bravo Blvd SW","Albuquerque","NM","87105","US","America/Denver","https://local.albertsonsmarket.com/nm/albuquerque/1625-rio-bravo-blvd-sw.html","3.67","True","True","True","False","87101"
"3911","Albertsons Market","Albertsons Market","","shopalbertsonsmarket","ACTIVE","2801 A Eubank Blvd NE","Albuquerque","NM","87112","US","America/Denver","https://local.albertsonsmarket.com/nm/albuquerque/2801-a-eubank-blvd-ne.html","7.0","False","False","False","False","87101"
"905","Albertsons Market","Albertsons Market","","shopalbertsonsmarket","ACTIVE","2910 Juan Tabo Blvd NE","Albuquerque","NM","87112","US","America/Denver","https://local.albertsonsmarket.com/nm/albuquerque/2910-juan-tabo-blvd-ne.html","8.09","True","True","True","False","87101"
"1904","Albertsons Market","Albertsons Market","","shopalbertsonsmarket","ACTIVE","4950 Montgomery Blvd NE","Albuquerque","NM","87109","US","America/Denver","https://local.albertsonsmarket.com/nm/albuquerque/4950-montgomery-blvd-ne.html","5.18","True","True","True","False","87101"
"1915","Albertsons Market","Albertsons Market","","shopalbertsonsmarket","ACTIVE","6200 Coors Blvd NW","Albuquerque","NM","87120","US","America/Denver","https://local.albertsonsmarket.com/nm/albuquerque/6200-coors-blvd-nw.html","5.91","True","True","True","False","87101"
"938","Albertsons Market","Albertsons Market","","shopalbertsonsmarket","ACTIVE","7101 Wyoming Blvd NE","Albuquerque","NM","87109","US","America/Denver","https://local.albertsonsmarket.com/nm/albuquerque/7101-wyoming-blvd-ne.html","7.79","False","False","False","False","87101"
"924","Albertsons Market","Albertsons Market","","shopalbertsonsmarket","ACTIVE","8100 Ventura St NE","Albuquerque","NM","87122","US","America/Denver","https://local.albertsonsmarket.com/nm/albuquerque/8100-ventura-st-ne.html","9.35","True","True","True","False","87101"
"665","Albertsons Market","Albertsons Market","","shopalbertsonsmarket","ACTIVE","202 W Church St","Carlsbad","NM","88220","US","America/Denver","https://local.albertsonsmarket.com/nm/carlsbad/202-w-church-st.html","147.85","True","True","True","False","88001"
"1686","Albertsons Market","Albertsons Market","","shopalbertsonsmarket","ACTIVE","1905 N Prince St","Clovis","NM","88101","US","America/Denver","https://local.albertsonsmarket.com/nm/clovis/1905-n-prince-st.html","10.14","True","True","True","False","88101"
"680","Albertsons Market","Albertsons Market","","shopalbertsonsmarket","ACTIVE","2402 N Grimes St","Hobbs","NM","88240","US","America/Denver","https://local.albertsonsmarket.com/nm/hobbs/2402-n-grimes-st.html","124.83","True","True","True","False","88101"
"1919","Albertsons Market","Albertsons Market","","shopalbertsonsmarket","ACTIVE","2351 Main St SE","Los Lunas","NM","87031","US","America/Denver","https://local.albertsonsmarket.com/nm/los-lunas/2351-main-st-se.html","18.8","True","True","True","False","87101"
"656","Albertsons Market","Albertsons Market","","shopalbertsonsmarket","ACTIVE","1415 N Main St","Lovington","NM","88260","US","America/Denver","https://local.albertsonsmarket.com/nm/lovington/1415-n-main-st.html","108.22","True","True","True","False","88101"
"903","Albertsons Market","Albertsons Market","","shopalbertsonsmarket","ACTIVE","4300 Ridgecrest Dr","Rio Rancho","NM","87124","US","America/Denver","https://local.albertsonsmarket.com/nm/rio-rancho/4300-ridgecrest-dr.html","12.58","True","True","True","False","87101"
"2923","Albertsons Market","Albertsons Market","","shopalbertsonsmarket","ACTIVE","7800 Enchanted Hills Dr NE","Rio Rancho","NM","87144","US","America/Denver","https://local.albertsonsmarket.com/nm/rio-rancho/7800-enchanted-hills-dr-ne.html","17.83","True","True","True","False","87101"
"3690","Albertsons Market","Albertsons Market","","shopalbertsonsmarket","ACTIVE","1110 S Main St","Roswell","NM","88203","US","America/Denver","https://local.albertsonsmarket.com/nm/roswell/1110-s-main-st.html","149.55","True","True","True","False","88001"
"692","Albertsons Market","Albertsons Market","","shopalbertsonsmarket","ACTIVE","900 W 2nd St","Roswell","NM","88201","US","America/Denver","https://local.albertsonsmarket.com/nm/roswell/900-w-2nd-st.html","149.41","True","True","False","False","88001"
"682","Albertsons Market","Albertsons Market","","shopalbertsonsmarket","ACTIVE","721 Mechem Dr","Ruidoso","NM","88345","US","America/Denver","https://local.albertsonsmarket.com/nm/ruidoso/721-mechem-dr.html","95.73","False","False","False","False","88001"
"3987","Albertsons Market","Albertsons Market","","shopalbertsonsmarket","ACTIVE","3001 S St Francis Dr","Santa Fe","NM","87501","US","America/Denver","https://local.albertsonsmarket.com/nm/santa-fe/3001-s-st-francis-dr.html","55.63","True","True","True","False","87101"
"986","Albertsons Market","Albertsons Market","","shopalbertsonsmarket","ACTIVE","3542 Zafarano Dr","Santa Fe","NM","87507","US","America/Denver","https://local.albertsonsmarket.com/nm/santa-fe/3542-zafarano-dr.html","53.14","True","True","True","False","87101"
"2920","Albertsons Market","Albertsons Market","","shopalbertsonsmarket","ACTIVE","710 A Paseo del Pueblo Sur","Taos","NM","87571","US","America/Denver","https://local.albertsonsmarket.com/nm/taos/710-a-paseo-del-pueblo-sur.html","109.19","True","True","True","False","87101"
"921","Market Street","Market Street","","shopmarketstreet","ACTIVE","2200 Unser Blvd SE","Rio Rancho","NM","87124","US","America/Denver","https://local.marketstreetunited.com/nm/rio-rancho/2200-unser-blvd-se.html","10.74","True","True","True","False","87101"
"927","Market Street","Market Street","","shopmarketstreet","ACTIVE","600 N Guadalupe St","Santa Fe","NM","87501","US","America/Denver","https://local.marketstreetunited.com/nm/santa-fe/600-n-guadalupe-st.html","58.2","True","True","True","False","87101"
"1438","Safeway","Safeway","","safeway","ACTIVE","415 N Main Ave","Aztec","NM","87410","US","America/Denver","https://local.safeway.com/safeway/nm/aztec/415-n-main-ave.html","13.28","True","True","True","False","87401"
"2004","Safeway","Safeway","","safeway","ACTIVE","3540 E Main St","Farmington","NM","87402","US","America/Denver","https://local.safeway.com/safeway/nm/farmington/3540-e-main-st.html","2.95","True","True","True","False","87401"
"1743","Safeway","Safeway","","safeway","ACTIVE","980 N Hwy 491","Gallup","NM","87301","US","America/Denver","https://local.safeway.com/safeway/nm/gallup/980-n-hwy-491.html","123.35","True","True","True","False","87101"
"93","Albertsons","Albertsons","","albertsons","ACTIVE","1008 Nevada Hwy","Boulder City","NV","89005","US","America/Los_Angeles","https://local.albertsons.com/nv/boulder-city/1008-nevada-hwy.html","5.4","True","True","True","False","89002"
"155","Albertsons","Albertsons","","albertsons","ACTIVE","2582 Idaho St","Elko","NV","89801","US","America/Los_Angeles","https://local.albertsons.com/nv/elko/2582-idaho-st.html","230.22","True","True","False","False","89431"
"3206","Albertsons","Albertsons","","albertsons","ACTIVE","190 N Boulder Hwy","Henderson","NV","89015","US","America/Los_Angeles","https://local.albertsons.com/nv/henderson/190-n-boulder-hwy.html","9.17","True","True","True","False","89104"
"2","Albertsons","Albertsons","","albertsons","ACTIVE","201 S Stephanie St","Henderson","NV","89012","US","America/Los_Angeles","https://local.albertsons.com/nv/henderson/201-s-stephanie-st.html","9.08","True","True","True","False","89104"
"3207","Albertsons","Albertsons","","albertsons","ACTIVE","2910 Bicentennial Pkwy","Henderson","NV","89044","US","America/Los_Angeles","https://local.albertsons.com/nv/henderson/2910-bicentennial-pkwy.html","6.98","True","True","True","False","89074"
"3205","Albertsons","Albertsons","","albertsons","ACTIVE","575 College Dr","Henderson","NV","89015","US","America/Los_Angeles","https://local.albertsons.com/nv/henderson/575-college-dr.html","14.01","True","True","True","False","89156"
"46","Albertsons","Albertsons","","albertsons","ACTIVE","1001 S Rainbow Blvd","Las Vegas","NV","89145","US","America/Los_Angeles","https://local.albertsons.com/nv/las-vegas/1001-s-rainbow-blvd.html","6.83","True","True","True","False","89101"
